year,country_code,count
2013,https://openalex.org/countries/KP,5
2013,https://openalex.org/countries/MC,5
2013,https://openalex.org/countries/FO,4
2013,https://openalex.org/countries/LR,4
2013,https://openalex.org/countries/MQ,4
2013,https://openalex.org/countries/BS,3
2013,https://openalex.org/countries/ER,3
2013,https://openalex.org/countries/GD,3
2013,https://openalex.org/countries/GF,3
2013,https://openalex.org/countries/GL,3
2013,https://openalex.org/countries/GM,3
2013,https://openalex.org/countries/GU,3
2013,https://openalex.org/countries/MV,3
2013,https://openalex.org/countries/PG,3
2013,https://openalex.org/countries/SM,3
2013,https://openalex.org/countries/SV,3
2013,https://openalex.org/countries/TD,3
2013,https://openalex.org/countries/TG,3
2013,https://openalex.org/countries/AX,2
2013,https://openalex.org/countries/BZ,2
2013,https://openalex.org/countries/CW,2
2013,https://openalex.org/countries/DJ,2
2013,https://openalex.org/countries/GY,2
2013,https://openalex.org/countries/PW,2
2013,https://openalex.org/countries/SO,2
2013,https://openalex.org/countries/AG,1
2013,https://openalex.org/countries/CV,1
2013,https://openalex.org/countries/JE,1
2013,https://openalex.org/countries/KN,1
2013,https://openalex.org/countries/LS,1
2013,https://openalex.org/countries/MS,1
2013,https://openalex.org/countries/SL,1
2013,https://openalex.org/countries/SX,1
2013,https://openalex.org/countries/SZ,1
2013,https://openalex.org/countries/TL,1
2013,https://openalex.org/countries/TM,1
2014,https://openalex.org/countries/CN,89888
2014,https://openalex.org/countries/US,76624
2014,https://openalex.org/countries/GB,22529
2014,https://openalex.org/countries/DE,19628
2014,https://openalex.org/countries/IN,17740
2014,https://openalex.org/countries/FR,17545
2014,https://openalex.org/countries/JP,17298
2014,https://openalex.org/countries/CA,13036
2014,https://openalex.org/countries/IT,11877
2014,https://openalex.org/countries/AU,10699
2014,https://openalex.org/countries/KR,10145
2014,https://openalex.org/countries/ES,9660
2014,https://openalex.org/countries/IR,7344
2014,https://openalex.org/countries/NL,6784
2014,https://openalex.org/countries/TW,6314
2014,https://openalex.org/countries/BR,6184
2014,https://openalex.org/countries/PL,5510
2014,https://openalex.org/countries/RU,5306
2014,https://openalex.org/countries/CH,4823
2014,https://openalex.org/countries/MY,4699
2014,https://openalex.org/countries/SE,4357
2014,https://openalex.org/countries/BE,3855
2014,https://openalex.org/countries/TR,3798
2014,https://openalex.org/countries/HK,3650
2014,https://openalex.org/countries/SG,3570
2014,https://openalex.org/countries/PT,3054
2014,https://openalex.org/countries/MX,2802
2014,https://openalex.org/countries/AT,2793
2014,https://openalex.org/countries/CZ,2716
2014,https://openalex.org/countries/IL,2689
2014,https://openalex.org/countries/DK,2626
2014,https://openalex.org/countries/GR,2618
2014,https://openalex.org/countries/FI,2598
2014,https://openalex.org/countries/ID,2394
2014,https://openalex.org/countries/RO,2374
2014,https://openalex.org/countries/NO,2129
2014,https://openalex.org/countries/SA,2030
2014,https://openalex.org/countries/EG,1872
2014,https://openalex.org/countries/ZA,1768
2014,https://openalex.org/countries/NZ,1663
2014,https://openalex.org/countries/TH,1577
2014,https://openalex.org/countries/PK,1527
2014,https://openalex.org/countries/IE,1441
2014,https://openalex.org/countries/DZ,1311
2014,https://openalex.org/countries/TN,1292
2014,https://openalex.org/countries/HU,1213
2014,https://openalex.org/countries/UA,1176
2014,https://openalex.org/countries/SK,1131
2014,https://openalex.org/countries/CO,1130
2014,https://openalex.org/countries/AR,948
2014,https://openalex.org/countries/RS,944
2014,https://openalex.org/countries/CL,936
2014,https://openalex.org/countries/BD,931
2014,https://openalex.org/countries/VN,853
2014,https://openalex.org/countries/MA,781
2014,https://openalex.org/countries/SI,748
2014,https://openalex.org/countries/HR,620
2014,https://openalex.org/countries/QA,583
2014,https://openalex.org/countries/NG,573
2014,https://openalex.org/countries/BG,547
2014,https://openalex.org/countries/AE,527
2014,https://openalex.org/countries/IQ,507
2014,https://openalex.org/countries/JO,486
2014,https://openalex.org/countries/MO,461
2014,https://openalex.org/countries/LT,459
2014,https://openalex.org/countries/CY,406
2014,https://openalex.org/countries/LU,376
2014,https://openalex.org/countries/LV,306
2014,https://openalex.org/countries/EE,302
2014,https://openalex.org/countries/LB,300
2014,https://openalex.org/countries/PH,260
2014,https://openalex.org/countries/MN,257
2014,https://openalex.org/countries/CU,251
2014,https://openalex.org/countries/NP,249
2014,https://openalex.org/countries/KZ,234
2014,https://openalex.org/countries/LK,226
2014,https://openalex.org/countries/EC,190
2014,https://openalex.org/countries/MK,172
2014,https://openalex.org/countries/BA,165
2014,https://openalex.org/countries/BY,165
2014,https://openalex.org/countries/PE,164
2014,https://openalex.org/countries/OM,163
2014,https://openalex.org/countries/KE,157
2014,https://openalex.org/countries/KW,156
2014,https://openalex.org/countries/IS,150
2014,https://openalex.org/countries/VE,150
2014,https://openalex.org/countries/YE,145
2014,https://openalex.org/countries/GH,140
2014,https://openalex.org/countries/AL,121
2014,https://openalex.org/countries/UY,117
2014,https://openalex.org/countries/MT,103
2014,https://openalex.org/countries/VG,102
2014,https://openalex.org/countries/CM,99
2014,https://openalex.org/countries/PR,94
2014,https://openalex.org/countries/CR,91
2014,https://openalex.org/countries/AZ,87
2014,https://openalex.org/countries/TJ,87
2014,https://openalex.org/countries/ET,81
2014,https://openalex.org/countries/PS,79
2014,https://openalex.org/countries/SD,73
2014,https://openalex.org/countries/ZW,71
2014,https://openalex.org/countries/BH,67
2014,https://openalex.org/countries/FJ,64
2014,https://openalex.org/countries/BI,62
2014,https://openalex.org/countries/ME,62
2014,https://openalex.org/countries/KH,59
2014,https://openalex.org/countries/MM,59
2014,https://openalex.org/countries/UG,56
2014,https://openalex.org/countries/AM,55
2014,https://openalex.org/countries/LY,54
2014,https://openalex.org/countries/MD,54
2014,https://openalex.org/countries/GE,51
2014,https://openalex.org/countries/BN,50
2014,https://openalex.org/countries/TZ,49
2014,https://openalex.org/countries/UZ,43
2014,https://openalex.org/countries/SN,41
2014,https://openalex.org/countries/BO,36
2014,https://openalex.org/countries/PA,35
2014,https://openalex.org/countries/SS,35
2014,https://openalex.org/countries/JM,32
2014,https://openalex.org/countries/MZ,31
2014,https://openalex.org/countries/SY,29
2014,https://openalex.org/countries/NA,28
2014,https://openalex.org/countries/BW,27
2014,https://openalex.org/countries/XK,26
2014,https://openalex.org/countries/GP,24
2014,https://openalex.org/countries/MU,24
2014,https://openalex.org/countries/BF,21
2014,https://openalex.org/countries/BJ,21
2014,https://openalex.org/countries/RW,21
2014,https://openalex.org/countries/CI,20
2014,https://openalex.org/countries/RE,20
2014,https://openalex.org/countries/TT,20
2014,https://openalex.org/countries/ZM,20
2014,https://openalex.org/countries/NE,18
2014,https://openalex.org/countries/PY,17
2014,https://openalex.org/countries/GA,16
2014,https://openalex.org/countries/DO,14
2014,https://openalex.org/countries/LI,14
2014,https://openalex.org/countries/PG,14
2014,https://openalex.org/countries/MW,12
2014,https://openalex.org/countries/GT,11
2014,https://openalex.org/countries/MG,11
2014,https://openalex.org/countries/ML,10
2014,https://openalex.org/countries/NI,9
2014,https://openalex.org/countries/KP,8
2014,https://openalex.org/countries/NC,8
2014,https://openalex.org/countries/PF,8
2014,https://openalex.org/countries/BB,6
2014,https://openalex.org/countries/GD,6
2014,https://openalex.org/countries/GM,6
2014,https://openalex.org/countries/LA,6
2014,https://openalex.org/countries/CD,5
2014,https://openalex.org/countries/FO,5
2014,https://openalex.org/countries/BT,4
2014,https://openalex.org/countries/GL,4
2014,https://openalex.org/countries/HN,4
2014,https://openalex.org/countries/KY,4
2014,https://openalex.org/countries/LS,4
2014,https://openalex.org/countries/SV,4
2014,https://openalex.org/countries/AF,3
2014,https://openalex.org/countries/AO,3
2014,https://openalex.org/countries/CG,3
2014,https://openalex.org/countries/GY,3
2014,https://openalex.org/countries/KG,3
2014,https://openalex.org/countries/KN,3
2014,https://openalex.org/countries/MS,3
2014,https://openalex.org/countries/ST,3
2014,https://openalex.org/countries/TG,3
2014,https://openalex.org/countries/CF,2
2014,https://openalex.org/countries/GI,2
2014,https://openalex.org/countries/LR,2
2014,https://openalex.org/countries/MV,2
2014,https://openalex.org/countries/SJ,2
2014,https://openalex.org/countries/SR,2
2014,https://openalex.org/countries/TD,2
2014,https://openalex.org/countries/AW,1
2014,https://openalex.org/countries/BM,1
2014,https://openalex.org/countries/BS,1
2014,https://openalex.org/countries/BZ,1
2014,https://openalex.org/countries/CV,1
2014,https://openalex.org/countries/CW,1
2014,https://openalex.org/countries/DJ,1
2014,https://openalex.org/countries/DM,1
2014,https://openalex.org/countries/ER,1
2014,https://openalex.org/countries/FM,1
2014,https://openalex.org/countries/GF,1
2014,https://openalex.org/countries/GQ,1
2014,https://openalex.org/countries/IM,1
2014,https://openalex.org/countries/JE,1
2014,https://openalex.org/countries/KI,1
2014,https://openalex.org/countries/MC,1
2014,https://openalex.org/countries/MQ,1
2014,https://openalex.org/countries/MR,1
2014,https://openalex.org/countries/SO,1
2014,https://openalex.org/countries/SZ,1
2014,https://openalex.org/countries/TM,1
2014,https://openalex.org/countries/TV,1
2014,https://openalex.org/countries/VI,1
2014,https://openalex.org/countries/VU,1
2015,https://openalex.org/countries/US,78975
2015,https://openalex.org/countries/CN,78188
2015,https://openalex.org/countries/GB,23753
2015,https://openalex.org/countries/DE,20200
2015,https://openalex.org/countries/IN,19699
2015,https://openalex.org/countries/FR,17768
2015,https://openalex.org/countries/JP,17432
2015,https://openalex.org/countries/CA,13000
2015,https://openalex.org/countries/IT,12767
2015,https://openalex.org/countries/AU,10860
2015,https://openalex.org/countries/KR,10172
2015,https://openalex.org/countries/ES,9939
2015,https://openalex.org/countries/IR,7982
2015,https://openalex.org/countries/RU,7120
2015,https://openalex.org/countries/BR,7118
2015,https://openalex.org/countries/NL,6771
2015,https://openalex.org/countries/PL,5976
2015,https://openalex.org/countries/TW,5709
2015,https://openalex.org/countries/CH,5198
2015,https://openalex.org/countries/MY,4656
2015,https://openalex.org/countries/SE,4511
2015,https://openalex.org/countries/TR,4455
2015,https://openalex.org/countries/BE,4228
2015,https://openalex.org/countries/HK,3807
2015,https://openalex.org/countries/SG,3738
2015,https://openalex.org/countries/ID,3669
2015,https://openalex.org/countries/PT,3218
2015,https://openalex.org/countries/DK,2896
2015,https://openalex.org/countries/AT,2895
2015,https://openalex.org/countries/CZ,2851
2015,https://openalex.org/countries/MX,2772
2015,https://openalex.org/countries/FI,2643
2015,https://openalex.org/countries/IL,2621
2015,https://openalex.org/countries/GR,2605
2015,https://openalex.org/countries/RO,2534
2015,https://openalex.org/countries/SA,2262
2015,https://openalex.org/countries/NO,2177
2015,https://openalex.org/countries/EG,2024
2015,https://openalex.org/countries/NZ,1694
2015,https://openalex.org/countries/ZA,1681
2015,https://openalex.org/countries/DZ,1639
2015,https://openalex.org/countries/PK,1571
2015,https://openalex.org/countries/IE,1524
2015,https://openalex.org/countries/TN,1448
2015,https://openalex.org/countries/TH,1444
2015,https://openalex.org/countries/UA,1320
2015,https://openalex.org/countries/CO,1308
2015,https://openalex.org/countries/HU,1209
2015,https://openalex.org/countries/CL,1112
2015,https://openalex.org/countries/SK,1088
2015,https://openalex.org/countries/VN,1021
2015,https://openalex.org/countries/AR,1003
2015,https://openalex.org/countries/RS,994
2015,https://openalex.org/countries/BD,924
2015,https://openalex.org/countries/MA,860
2015,https://openalex.org/countries/SI,792
2015,https://openalex.org/countries/AE,712
2015,https://openalex.org/countries/HR,592
2015,https://openalex.org/countries/NG,586
2015,https://openalex.org/countries/QA,584
2015,https://openalex.org/countries/IQ,557
2015,https://openalex.org/countries/BG,549
2015,https://openalex.org/countries/JO,509
2015,https://openalex.org/countries/MO,500
2015,https://openalex.org/countries/LT,478
2015,https://openalex.org/countries/LU,461
2015,https://openalex.org/countries/CY,409
2015,https://openalex.org/countries/LV,390
2015,https://openalex.org/countries/LB,355
2015,https://openalex.org/countries/PH,321
2015,https://openalex.org/countries/EC,310
2015,https://openalex.org/countries/EE,307
2015,https://openalex.org/countries/KZ,297
2015,https://openalex.org/countries/CU,296
2015,https://openalex.org/countries/LK,246
2015,https://openalex.org/countries/KW,209
2015,https://openalex.org/countries/OM,208
2015,https://openalex.org/countries/NP,198
2015,https://openalex.org/countries/MK,183
2015,https://openalex.org/countries/KE,176
2015,https://openalex.org/countries/IS,172
2015,https://openalex.org/countries/GH,167
2015,https://openalex.org/countries/MN,166
2015,https://openalex.org/countries/VE,165
2015,https://openalex.org/countries/PE,157
2015,https://openalex.org/countries/UY,151
2015,https://openalex.org/countries/BY,143
2015,https://openalex.org/countries/BA,142
2015,https://openalex.org/countries/ET,122
2015,https://openalex.org/countries/PR,115
2015,https://openalex.org/countries/AZ,108
2015,https://openalex.org/countries/MT,107
2015,https://openalex.org/countries/AL,104
2015,https://openalex.org/countries/CM,104
2015,https://openalex.org/countries/YE,100
2015,https://openalex.org/countries/CR,96
2015,https://openalex.org/countries/SD,92
2015,https://openalex.org/countries/PS,82
2015,https://openalex.org/countries/ME,79
2015,https://openalex.org/countries/PA,78
2015,https://openalex.org/countries/AM,77
2015,https://openalex.org/countries/TJ,76
2015,https://openalex.org/countries/BI,73
2015,https://openalex.org/countries/MM,70
2015,https://openalex.org/countries/VG,69
2015,https://openalex.org/countries/FJ,62
2015,https://openalex.org/countries/LY,62
2015,https://openalex.org/countries/MD,62
2015,https://openalex.org/countries/BN,61
2015,https://openalex.org/countries/TZ,59
2015,https://openalex.org/countries/ZW,59
2015,https://openalex.org/countries/BH,56
2015,https://openalex.org/countries/GE,52
2015,https://openalex.org/countries/KH,52
2015,https://openalex.org/countries/SS,52
2015,https://openalex.org/countries/UG,51
2015,https://openalex.org/countries/UZ,44
2015,https://openalex.org/countries/BW,41
2015,https://openalex.org/countries/MZ,38
2015,https://openalex.org/countries/SN,37
2015,https://openalex.org/countries/MU,34
2015,https://openalex.org/countries/PY,31
2015,https://openalex.org/countries/BO,30
2015,https://openalex.org/countries/JM,30
2015,https://openalex.org/countries/SY,29
2015,https://openalex.org/countries/BJ,28
2015,https://openalex.org/countries/XK,28
2015,https://openalex.org/countries/NA,27
2015,https://openalex.org/countries/ZM,22
2015,https://openalex.org/countries/GT,20
2015,https://openalex.org/countries/CI,19
2015,https://openalex.org/countries/ML,18
2015,https://openalex.org/countries/TT,18
2015,https://openalex.org/countries/MW,16
2015,https://openalex.org/countries/RE,16
2015,https://openalex.org/countries/LI,15
2015,https://openalex.org/countries/BF,14
2015,https://openalex.org/countries/GP,12
2015,https://openalex.org/countries/NE,11
2015,https://openalex.org/countries/NI,10
2015,https://openalex.org/countries/RW,10
2015,https://openalex.org/countries/SV,10
2015,https://openalex.org/countries/DO,9
2015,https://openalex.org/countries/CD,8
2015,https://openalex.org/countries/MG,8
2015,https://openalex.org/countries/PF,8
2015,https://openalex.org/countries/HN,7
2015,https://openalex.org/countries/KG,7
2015,https://openalex.org/countries/PG,7
2015,https://openalex.org/countries/AW,6
2015,https://openalex.org/countries/BS,6
2015,https://openalex.org/countries/FO,6
2015,https://openalex.org/countries/MC,6
2015,https://openalex.org/countries/BB,5
2015,https://openalex.org/countries/GA,5
2015,https://openalex.org/countries/GL,5
2015,https://openalex.org/countries/GM,5
2015,https://openalex.org/countries/KP,5
2015,https://openalex.org/countries/LA,5
2015,https://openalex.org/countries/NC,5
2015,https://openalex.org/countries/TG,5
2015,https://openalex.org/countries/BT,4
2015,https://openalex.org/countries/GI,4
2015,https://openalex.org/countries/HT,4
2015,https://openalex.org/countries/KN,4
2015,https://openalex.org/countries/LR,4
2015,https://openalex.org/countries/MV,4
2015,https://openalex.org/countries/AF,3
2015,https://openalex.org/countries/GD,3
2015,https://openalex.org/countries/GF,3
2015,https://openalex.org/countries/KY,3
2015,https://openalex.org/countries/LS,3
2015,https://openalex.org/countries/SL,3
2015,https://openalex.org/countries/SZ,3
2015,https://openalex.org/countries/VU,3
2015,https://openalex.org/countries/AO,2
2015,https://openalex.org/countries/CG,2
2015,https://openalex.org/countries/DM,2
2015,https://openalex.org/countries/FM,2
2015,https://openalex.org/countries/MQ,2
2015,https://openalex.org/countries/PW,2
2015,https://openalex.org/countries/SO,2
2015,https://openalex.org/countries/TD,2
2015,https://openalex.org/countries/TL,2
2015,https://openalex.org/countries/VI,2
2015,https://openalex.org/countries/AG,1
2015,https://openalex.org/countries/BM,1
2015,https://openalex.org/countries/CV,1
2015,https://openalex.org/countries/CW,1
2015,https://openalex.org/countries/GU,1
2015,https://openalex.org/countries/JE,1
2015,https://openalex.org/countries/KI,1
2015,https://openalex.org/countries/MS,1
2015,https://openalex.org/countries/SC,1
2015,https://openalex.org/countries/SM,1
2015,https://openalex.org/countries/SR,1
2015,https://openalex.org/countries/ST,1
2015,https://openalex.org/countries/SX,1
2015,https://openalex.org/countries/TC,1
2015,https://openalex.org/countries/TM,1
2016,https://openalex.org/countries/US,80593
2016,https://openalex.org/countries/CN,69918
2016,https://openalex.org/countries/GB,25457
2016,https://openalex.org/countries/IN,23619
2016,https://openalex.org/countries/DE,21225
2016,https://openalex.org/countries/FR,17822
2016,https://openalex.org/countries/JP,17524
2016,https://openalex.org/countries/CA,13610
2016,https://openalex.org/countries/IT,13043
2016,https://openalex.org/countries/AU,11442
2016,https://openalex.org/countries/ES,9718
2016,https://openalex.org/countries/KR,9683
2016,https://openalex.org/countries/RU,8321
2016,https://openalex.org/countries/IR,8227
2016,https://openalex.org/countries/NL,7370
2016,https://openalex.org/countries/BR,7209
2016,https://openalex.org/countries/PL,6540
2016,https://openalex.org/countries/ID,5519
2016,https://openalex.org/countries/TW,5424
2016,https://openalex.org/countries/CH,5074
2016,https://openalex.org/countries/TR,5015
2016,https://openalex.org/countries/SE,4566
2016,https://openalex.org/countries/MY,4396
2016,https://openalex.org/countries/BE,4188
2016,https://openalex.org/countries/SG,4051
2016,https://openalex.org/countries/HK,3840
2016,https://openalex.org/countries/AT,3180
2016,https://openalex.org/countries/DK,3112
2016,https://openalex.org/countries/PT,3109
2016,https://openalex.org/countries/CZ,3087
2016,https://openalex.org/countries/MX,2977
2016,https://openalex.org/countries/IL,2902
2016,https://openalex.org/countries/FI,2752
2016,https://openalex.org/countries/GR,2628
2016,https://openalex.org/countries/NO,2437
2016,https://openalex.org/countries/EG,2274
2016,https://openalex.org/countries/RO,2273
2016,https://openalex.org/countries/SA,2255
2016,https://openalex.org/countries/ZA,1996
2016,https://openalex.org/countries/NZ,1829
2016,https://openalex.org/countries/PK,1802
2016,https://openalex.org/countries/UA,1709
2016,https://openalex.org/countries/TN,1684
2016,https://openalex.org/countries/IE,1670
2016,https://openalex.org/countries/DZ,1631
2016,https://openalex.org/countries/TH,1628
2016,https://openalex.org/countries/MA,1249
2016,https://openalex.org/countries/VN,1241
2016,https://openalex.org/countries/CO,1221
2016,https://openalex.org/countries/HU,1205
2016,https://openalex.org/countries/CL,1193
2016,https://openalex.org/countries/AR,1166
2016,https://openalex.org/countries/SK,1061
2016,https://openalex.org/countries/RS,994
2016,https://openalex.org/countries/BD,884
2016,https://openalex.org/countries/AE,780
2016,https://openalex.org/countries/SI,735
2016,https://openalex.org/countries/NG,689
2016,https://openalex.org/countries/IQ,682
2016,https://openalex.org/countries/QA,674
2016,https://openalex.org/countries/HR,641
2016,https://openalex.org/countries/MO,598
2016,https://openalex.org/countries/JO,572
2016,https://openalex.org/countries/BG,567
2016,https://openalex.org/countries/CY,505
2016,https://openalex.org/countries/LU,434
2016,https://openalex.org/countries/LT,432
2016,https://openalex.org/countries/EC,431
2016,https://openalex.org/countries/LB,375
2016,https://openalex.org/countries/PH,374
2016,https://openalex.org/countries/KZ,329
2016,https://openalex.org/countries/EE,295
2016,https://openalex.org/countries/CU,276
2016,https://openalex.org/countries/LV,269
2016,https://openalex.org/countries/LK,262
2016,https://openalex.org/countries/NP,249
2016,https://openalex.org/countries/PE,222
2016,https://openalex.org/countries/KE,211
2016,https://openalex.org/countries/OM,206
2016,https://openalex.org/countries/GH,203
2016,https://openalex.org/countries/MK,202
2016,https://openalex.org/countries/KW,187
2016,https://openalex.org/countries/BA,185
2016,https://openalex.org/countries/BY,168
2016,https://openalex.org/countries/IS,157
2016,https://openalex.org/countries/AZ,154
2016,https://openalex.org/countries/CR,152
2016,https://openalex.org/countries/VE,152
2016,https://openalex.org/countries/UY,141
2016,https://openalex.org/countries/MT,131
2016,https://openalex.org/countries/SD,131
2016,https://openalex.org/countries/CM,128
2016,https://openalex.org/countries/ET,116
2016,https://openalex.org/countries/PS,109
2016,https://openalex.org/countries/PR,108
2016,https://openalex.org/countries/PA,107
2016,https://openalex.org/countries/YE,98
2016,https://openalex.org/countries/UG,82
2016,https://openalex.org/countries/LY,79
2016,https://openalex.org/countries/ME,77
2016,https://openalex.org/countries/MN,76
2016,https://openalex.org/countries/TJ,76
2016,https://openalex.org/countries/TZ,76
2016,https://openalex.org/countries/AL,75
2016,https://openalex.org/countries/GE,71
2016,https://openalex.org/countries/MM,67
2016,https://openalex.org/countries/AM,62
2016,https://openalex.org/countries/BN,62
2016,https://openalex.org/countries/UZ,60
2016,https://openalex.org/countries/BI,57
2016,https://openalex.org/countries/FJ,56
2016,https://openalex.org/countries/MD,56
2016,https://openalex.org/countries/PY,52
2016,https://openalex.org/countries/KH,51
2016,https://openalex.org/countries/VG,51
2016,https://openalex.org/countries/SS,50
2016,https://openalex.org/countries/XK,50
2016,https://openalex.org/countries/ZW,47
2016,https://openalex.org/countries/BH,45
2016,https://openalex.org/countries/BO,45
2016,https://openalex.org/countries/BW,45
2016,https://openalex.org/countries/CI,43
2016,https://openalex.org/countries/NA,41
2016,https://openalex.org/countries/TT,39
2016,https://openalex.org/countries/BJ,37
2016,https://openalex.org/countries/SN,37
2016,https://openalex.org/countries/SY,35
2016,https://openalex.org/countries/MU,31
2016,https://openalex.org/countries/MZ,31
2016,https://openalex.org/countries/ML,29
2016,https://openalex.org/countries/MW,26
2016,https://openalex.org/countries/JM,25
2016,https://openalex.org/countries/BF,24
2016,https://openalex.org/countries/GT,23
2016,https://openalex.org/countries/DO,21
2016,https://openalex.org/countries/ZM,21
2016,https://openalex.org/countries/RE,20
2016,https://openalex.org/countries/AF,19
2016,https://openalex.org/countries/LI,18
2016,https://openalex.org/countries/CD,16
2016,https://openalex.org/countries/GP,13
2016,https://openalex.org/countries/MG,13
2016,https://openalex.org/countries/RW,13
2016,https://openalex.org/countries/KG,12
2016,https://openalex.org/countries/NI,10
2016,https://openalex.org/countries/SV,10
2016,https://openalex.org/countries/AO,9
2016,https://openalex.org/countries/NE,9
2016,https://openalex.org/countries/PG,9
2016,https://openalex.org/countries/BS,8
2016,https://openalex.org/countries/CG,8
2016,https://openalex.org/countries/CW,8
2016,https://openalex.org/countries/HN,8
2016,https://openalex.org/countries/PF,8
2016,https://openalex.org/countries/BB,7
2016,https://openalex.org/countries/GF,7
2016,https://openalex.org/countries/GU,7
2016,https://openalex.org/countries/ST,7
2016,https://openalex.org/countries/SZ,7
2016,https://openalex.org/countries/GD,6
2016,https://openalex.org/countries/GL,6
2016,https://openalex.org/countries/BT,5
2016,https://openalex.org/countries/GA,5
2016,https://openalex.org/countries/LA,5
2016,https://openalex.org/countries/AD,4
2016,https://openalex.org/countries/GY,4
2016,https://openalex.org/countries/LR,4
2016,https://openalex.org/countries/LS,4
2016,https://openalex.org/countries/NC,4
2016,https://openalex.org/countries/PW,4
2016,https://openalex.org/countries/FO,3
2016,https://openalex.org/countries/KN,3
2016,https://openalex.org/countries/KP,3
2016,https://openalex.org/countries/KY,3
2016,https://openalex.org/countries/MQ,3
2016,https://openalex.org/countries/MV,3
2016,https://openalex.org/countries/SL,3
2016,https://openalex.org/countries/TG,3
2016,https://openalex.org/countries/VI,3
2016,https://openalex.org/countries/BM,2
2016,https://openalex.org/countries/CV,2
2016,https://openalex.org/countries/ER,2
2016,https://openalex.org/countries/MC,2
2016,https://openalex.org/countries/TD,2
2016,https://openalex.org/countries/VU,2
2016,https://openalex.org/countries/WS,2
2016,https://openalex.org/countries/AX,1
2016,https://openalex.org/countries/BZ,1
2016,https://openalex.org/countries/DJ,1
2016,https://openalex.org/countries/DM,1
2016,https://openalex.org/countries/GI,1
2016,https://openalex.org/countries/GM,1
2016,https://openalex.org/countries/GN,1
2016,https://openalex.org/countries/HT,1
2016,https://openalex.org/countries/IM,1
2016,https://openalex.org/countries/MS,1
2016,https://openalex.org/countries/SC,1
2016,https://openalex.org/countries/SM,1
2016,https://openalex.org/countries/TC,1
2016,https://openalex.org/countries/TM,1
2017,https://openalex.org/countries/US,85092
2017,https://openalex.org/countries/CN,79544
2017,https://openalex.org/countries/GB,26510
2017,https://openalex.org/countries/IN,25663
2017,https://openalex.org/countries/DE,21978
2017,https://openalex.org/countries/FR,18076
2017,https://openalex.org/countries/JP,17934
2017,https://openalex.org/countries/CA,14123
2017,https://openalex.org/countries/IT,13709
2017,https://openalex.org/countries/AU,11949
2017,https://openalex.org/countries/ES,10623
2017,https://openalex.org/countries/RU,10000
2017,https://openalex.org/countries/KR,9506
2017,https://openalex.org/countries/IR,9369
2017,https://openalex.org/countries/ID,9113
2017,https://openalex.org/countries/NL,7751
2017,https://openalex.org/countries/BR,7654
2017,https://openalex.org/countries/PL,6871
2017,https://openalex.org/countries/CH,5737
2017,https://openalex.org/countries/TR,5628
2017,https://openalex.org/countries/TW,5364
2017,https://openalex.org/countries/MY,4965
2017,https://openalex.org/countries/SE,4734
2017,https://openalex.org/countries/HK,4390
2017,https://openalex.org/countries/SG,4173
2017,https://openalex.org/countries/BE,4109
2017,https://openalex.org/countries/AT,3300
2017,https://openalex.org/countries/DK,3299
2017,https://openalex.org/countries/PT,3240
2017,https://openalex.org/countries/MX,3067
2017,https://openalex.org/countries/IL,3009
2017,https://openalex.org/countries/CZ,2934
2017,https://openalex.org/countries/FI,2796
2017,https://openalex.org/countries/NO,2657
2017,https://openalex.org/countries/GR,2649
2017,https://openalex.org/countries/SA,2648
2017,https://openalex.org/countries/RO,2601
2017,https://openalex.org/countries/PK,2498
2017,https://openalex.org/countries/EG,2478
2017,https://openalex.org/countries/UA,2203
2017,https://openalex.org/countries/ZA,2062
2017,https://openalex.org/countries/TN,1961
2017,https://openalex.org/countries/NZ,1946
2017,https://openalex.org/countries/TH,1882
2017,https://openalex.org/countries/DZ,1806
2017,https://openalex.org/countries/IE,1689
2017,https://openalex.org/countries/CO,1527
2017,https://openalex.org/countries/MA,1372
2017,https://openalex.org/countries/VN,1314
2017,https://openalex.org/countries/HU,1243
2017,https://openalex.org/countries/CL,1238
2017,https://openalex.org/countries/BD,1124
2017,https://openalex.org/countries/AR,1056
2017,https://openalex.org/countries/RS,1054
2017,https://openalex.org/countries/SK,1043
2017,https://openalex.org/countries/AE,984
2017,https://openalex.org/countries/IQ,934
2017,https://openalex.org/countries/NG,858
2017,https://openalex.org/countries/SI,756
2017,https://openalex.org/countries/EC,732
2017,https://openalex.org/countries/BG,705
2017,https://openalex.org/countries/QA,686
2017,https://openalex.org/countries/JO,666
2017,https://openalex.org/countries/HR,663
2017,https://openalex.org/countries/CY,653
2017,https://openalex.org/countries/MO,597
2017,https://openalex.org/countries/PH,534
2017,https://openalex.org/countries/LT,481
2017,https://openalex.org/countries/LU,473
2017,https://openalex.org/countries/LB,414
2017,https://openalex.org/countries/KZ,370
2017,https://openalex.org/countries/LK,360
2017,https://openalex.org/countries/EE,350
2017,https://openalex.org/countries/LV,348
2017,https://openalex.org/countries/PE,308
2017,https://openalex.org/countries/NP,274
2017,https://openalex.org/countries/CU,268
2017,https://openalex.org/countries/KE,238
2017,https://openalex.org/countries/MK,238
2017,https://openalex.org/countries/OM,235
2017,https://openalex.org/countries/GH,231
2017,https://openalex.org/countries/BA,222
2017,https://openalex.org/countries/BY,209
2017,https://openalex.org/countries/KW,209
2017,https://openalex.org/countries/IS,194
2017,https://openalex.org/countries/ET,192
